,raceId,driverId,constructorId,circuitId,year,round,location,country,number_driver,grid,position_qualifying,driver_nationality,nationality_constructor,positionOrder,points,milliseconds,status,avg_lap_ms,pit_stop_count,avg_pit_duration_s,laps,fastestLapTime,fastestLapSpeed,rank,q1,q2,q3,max_quali_stage,did_not_finish,was_fastest_lap_missing
829,1109,840,117,11,2023,11,Budapest,Hungary,18,14,14,Canadian,British,10,1.0,-1,+1 Lap,85554.33333333333,2,22.1565,69,83.425,189.051,11.0,1:18.782,1:18.144,DNQ,2,0,0
830,1109,848,3,11,2023,11,Budapest,Hungary,23,16,16,Thai,British,11,0.0,-1,+1 Lap,85764.07246376811,2,21.919,69,84.051,187.643,18.0,1:18.917,DNQ,DNQ,1,0,0
831,1109,822,51,11,2023,11,Budapest,Hungary,77,7,7,Finnish,Swiss,12,0.0,-1,+1 Lap,85778.44927536232,2,22.678,69,83.651,188.54,14.0,1:18.775,1:17.563,1:17.034,3,0,0
832,1109,817,213,11,2023,11,Budapest,Hungary,3,13,13,Australian,Italian,13,0.0,-1,+1 Lap,85867.98550724638,2,22.0805,69,83.934,187.904,17.0,1:18.906,1:18.002,DNQ,2,0,0
833,1109,807,210,11,2023,11,Budapest,Hungary,27,10,10,German,American,14,0.0,-1,+1 Lap,86085.97101449275,2,22.4385,69,83.57300000000001,188.716,13.0,1:18.695,1:17.652,1:17.186,3,0,0
834,1109,852,213,11,2023,11,Budapest,Hungary,22,17,17,Japanese,Italian,15,0.0,-1,+1 Lap,86089.52173913043,2,23.6755,69,83.269,189.405,10.0,1:18.919,DNQ,DNQ,1,0,0
835,1109,855,51,11,2023,11,Budapest,Hungary,24,5,5,Chinese,Swiss,16,0.0,-1,+1 Lap,86219.20289855072,2,26.032,69,83.743,188.333,15.0,1:18.143,1:17.700,1:16.971,3,0,0
836,1109,825,210,11,2023,11,Budapest,Hungary,20,19,19,Danish,American,17,0.0,-1,+1 Lap,86536.01449275362,2,22.4525,69,83.864,188.061,16.0,1:19.206,DNQ,DNQ,1,0,0
837,1109,858,3,11,2023,11,Budapest,Hungary,2,20,20,American,British,18,0.0,-1,Retired,86406.32835820895,2,23.099,67,83.496,188.89,12.0,1:19.248,DNQ,DNQ,1,1,0
838,1109,839,214,11,2023,11,Budapest,Hungary,31,12,12,French,French,19,0.0,-1,Collision damage,104073.0,0,0.0,2,9999.0,0.0,0.0,1:18.854,1:17.841,DNQ,2,1,1
839,1109,842,214,11,2023,11,Budapest,Hungary,10,15,15,French,French,20,0.0,-1,Collision damage,124981.0,0,0.0,1,9999.0,0.0,0.0,1:18.743,1:18.217,DNQ,2,1,1
840,1110,830,9,13,2023,12,Spa,Belgium,33,6,1,Dutch,Austrian,1,25.0,4950450,Finished,112510.22727272728,2,22.9495,44,108.922,231.49,2.0,1:58.515,1:52.784,1:46.168,3,0,0
841,1110,815,9,13,2023,12,Spa,Belgium,11,2,3,Mexican,Austrian,2,18.0,4972755,Finished,113017.15909090907,2,23.197,44,110.308,228.581,6.0,1:58.899,1:52.353,1:47.045,3,0,0
842,1110,844,6,13,2023,12,Spa,Belgium,16,1,2,Monegasque,Italian,3,15.0,4982709,Finished,113243.38636363635,2,23.186,44,110.436,228.316,7.0,1:58.300,1:52.017,1:46.988,3,0,0
843,1110,1,131,13,2023,12,Spa,Belgium,44,3,4,British,German,4,13.0,5000121,Finished,113639.11363636365,3,23.089666666666663,44,107.305,234.978,1.0,1:58.563,1:52.345,1:47.087,3,0,0
844,1110,4,117,13,2023,12,Spa,Belgium,14,9,9,Spanish,British,5,10.0,5006634,Finished,113787.13636363635,2,23.4415,44,110.938,227.283,13.0,1:58.834,1:52.751,1:47.843,3,0,0
845,1110,847,131,13,2023,12,Spa,Belgium,63,8,8,British,German,6,8.0,5013551,Finished,113944.34090909093,1,23.837,44,110.603,227.972,11.0,1:59.035,1:52.605,1:47.805,3,0,0
846,1110,846,1,13,2023,12,Spa,Belgium,4,7,7,British,British,7,6.0,5024169,Finished,114185.65909090907,2,24.378,44,111.682,225.769,18.0,1:59.981,1:52.252,1:47.669,3,0,0
847,1110,839,214,13,2023,12,Spa,Belgium,31,14,15,French,French,8,4.0,5025169,Finished,114208.38636363635,2,23.212,44,110.439,228.31,8.0,1:59.634,1:56.372,DNQ,2,0,0
848,1110,840,117,13,2023,12,Spa,Belgium,18,10,10,Canadian,British,9,2.0,5029790,Finished,114313.40909090907,1,25.397,44,111.297,226.55,16.0,1:59.663,1:52.193,1:48.841,3,0,0
849,1110,852,213,13,2023,12,Spa,Belgium,22,11,11,Japanese,Italian,10,1.0,5030671,Finished,114333.43181818182,2,22.6735,44,111.394,226.353,17.0,1:59.044,1:53.148,DNQ,2,0,0
850,1110,842,214,13,2023,12,Spa,Belgium,10,12,12,French,French,11,0.0,5033534,Finished,114398.5,1,25.664,44,110.911,227.339,12.0,1:59.511,1:53.671,DNQ,2,0,0
851,1110,822,51,13,2023,12,Spa,Belgium,77,13,14,Finnish,Swiss,12,0.0,5035641,Finished,114446.38636363635,2,23.574,44,110.515,228.153,10.0,1:59.484,1:54.694,DNQ,2,0,0
852,1110,855,51,13,2023,12,Spa,Belgium,24,17,17,Chinese,Swiss,13,0.0,5045891,Finished,114679.34090909093,2,24.247,44,110.188,228.83,5.0,2:00.832,DNQ,DNQ,1,0,0
853,1110,848,3,13,2023,12,Spa,Belgium,23,15,16,Thai,British,14,0.0,5046634,Finished,114696.22727272728,3,24.046666666666667,44,109.841,229.553,3.0,2:00.314,DNQ,DNQ,1,0,0
854,1110,825,210,13,2023,12,Spa,Belgium,20,16,13,Danish,American,15,0.0,5052204,Finished,114822.81818181818,2,23.605,44,110.993,227.171,14.0,2:00.020,1:54.160,DNQ,2,0,0
855,1110,817,213,13,2023,12,Spa,Belgium,3,19,19,Australian,Italian,16,0.0,5053521,Finished,114852.75,2,23.0665,44,110.994,227.169,15.0,2:02.159,DNQ,DNQ,1,0,0
856,1110,858,3,13,2023,12,Spa,Belgium,2,18,18,American,British,17,0.0,5054926,Finished,114884.68181818182,3,23.539,44,110.486,228.213,9.0,2:01.535,DNQ,DNQ,1,0,0
857,1110,807,210,13,2023,12,Spa,Belgium,27,0,20,German,American,18,0.0,5060900,Finished,115020.45454545454,2,24.9045,44,109.907,229.415,4.0,2:03.166,DNQ,DNQ,1,0,0
858,1110,832,6,13,2023,12,Spa,Belgium,55,4,5,Spanish,Italian,19,0.0,-1,Collision damage,117123.69565217392,1,23.303,23,113.138,222.864,19.0,1:58.688,1:51.711,1:47.152,3,1,0
859,1110,857,1,13,2023,12,Spa,Belgium,81,5,6,Australian,British,20,0.0,-1,Collision damage,109050.29545454546,0,0.0,0,9999.0,0.0,0.0,1:58.872,1:51.534,1:47.365,3,1,1
860,1111,830,9,39,2023,13,Zandvoort,Netherlands,33,1,1,Dutch,Austrian,1,25.0,8644411,Finished,120061.26388888888,6,430.2645,72,73.889,207.505,2.0,1:20.965,1:18.856,1:10.567,3,0,0
861,1111,4,117,39,2023,13,Zandvoort,Netherlands,14,5,5,Spanish,British,2,19.0,8648155,Finished,120113.26388888888,5,508.372,72,73.837,207.651,1.0,1:21.840,1:19.429,1:11.506,3,0,0
862,1111,842,214,39,2023,13,Zandvoort,Netherlands,10,12,12,French,French,3,15.0,8651469,Finished,120159.29166666669,5,507.3954,72,74.441,205.967,7.0,1:21.735,1:20.128,DNQ,2,0,0
863,1111,815,9,39,2023,13,Zandvoort,Netherlands,11,7,7,Mexican,Austrian,4,12.0,8654479,Finished,120131.65277777778,6,430.9525,72,74.231,206.549,4.0,1:21.972,1:19.856,1:11.880,3,0,0
864,1111,832,6,39,2023,13,Zandvoort,Netherlands,55,6,6,Spanish,Italian,5,10.0,8656952,Finished,120235.44444444444,5,504.5734000000001,72,74.934,204.612,13.0,1:21.321,1:19.929,1:11.754,3,0,0
865,1111,1,131,39,2023,13,Zandvoort,Netherlands,44,13,13,British,German,6,8.0,8657620,Finished,120244.72222222222,5,502.29,72,73.904,207.463,3.0,1:21.919,1:20.151,DNQ,2,0,0
866,1111,846,1,39,2023,13,Zandvoort,Netherlands,4,2,2,British,British,7,6.0,8657643,Finished,120245.04166666669,6,427.79966666666667,72,74.39,206.108,6.0,1:21.276,1:19.769,1:11.104,3,0,0
867,1111,848,3,39,2023,13,Zandvoort,Netherlands,23,4,4,Thai,British,8,4.0,8659566,Finished,120271.75,4,630.919,72,74.468,205.892,8.0,1:20.939,1:19.399,1:11.419,3,0,0
868,1111,857,1,39,2023,13,Zandvoort,Netherlands,81,8,8,Australian,British,9,2.0,8660991,Finished,120291.54166666669,5,506.7162,72,74.299,206.36,5.0,1:21.231,1:19.392,1:11.938,3,0,0
869,1111,839,214,39,2023,13,Zandvoort,Netherlands,31,16,17,French,French,10,1.0,8662757,Finished,120316.06944444444,6,425.4478333333333,72,74.57,205.61,10.0,1:22.110,DNQ,DNQ,1,0,0
870,1111,840,117,39,2023,13,Zandvoort,Netherlands,18,11,11,Canadian,British,11,0.0,8664498,Finished,120340.25,7,363.6627142857143,72,75.17099999999999,203.966,15.0,1:21.570,1:20.121,DNQ,2,0,0
871,1111,807,210,39,2023,13,Zandvoort,Netherlands,27,14,15,German,American,12,0.0,8665251,Finished,120350.70833333331,5,501.4642,72,74.472,205.881,9.0,1:21.891,1:20.250,DNQ,2,0,0
872,1111,859,213,39,2023,13,Zandvoort,Netherlands,30,19,20,New Zealander,Italian,13,0.0,8670558,Finished,120424.41666666669,7,365.6031428571428,72,74.82,204.923,12.0,1:23.420,DNQ,DNQ,1,0,0
873,1111,822,51,39,2023,13,Zandvoort,Netherlands,77,18,19,Finnish,Swiss,14,0.0,8671799,Finished,120441.65277777778,5,499.5532,72,74.69800000000001,205.258,11.0,1:22.260,DNQ,DNQ,1,0,0
874,1111,852,213,39,2023,13,Zandvoort,Netherlands,22,17,14,Japanese,Italian,15,0.0,8674304,Finished,120407.0,5,504.3246,72,76.253,201.072,18.0,1:21.781,1:20.230,DNQ,2,0,0
875,1111,825,210,39,2023,13,Zandvoort,Netherlands,20,0,18,Danish,American,16,0.0,8675821,Finished,120428.06944444444,6,420.1555,72,75.489,203.107,17.0,1:22.192,DNQ,DNQ,1,0,0
876,1111,847,131,39,2023,13,Zandvoort,Netherlands,63,3,3,British,German,17,0.0,8700165,Finished,120835.625,7,370.49285714285713,72,75.124,204.094,14.0,1:21.345,1:19.620,1:11.294,3,0,0
877,1111,855,51,39,2023,13,Zandvoort,Netherlands,24,15,16,Chinese,Swiss,18,0.0,-1,Accident,84215.16129032258,4,21.30675,62,75.417,203.301,16.0,1:22.067,DNQ,DNQ,1,1,0
878,1111,844,6,39,2023,13,Zandvoort,Netherlands,16,9,9,Monegasque,Italian,19,0.0,-1,Undertray,87349.87804878049,2,29.944,41,77.277,198.408,19.0,1:22.019,1:19.600,1:12.665,3,1,0
879,1111,858,3,39,2023,13,Zandvoort,Netherlands,2,10,10,American,British,20,0.0,-1,Accident,93030.57142857143,0,0.0,14,77.399,198.095,20.0,1:22.036,1:20.067,1:16.748,3,1,0
880,1112,830,9,14,2023,14,Monza,Italy,33,2,2,Dutch,Austrian,1,25.0,4421143,Finished,86689.07843137255,1,24.228,51,85.24,244.659,2.0,1:21.573,1:20.937,1:20.307,3,0,0
881,1112,815,9,14,2023,14,Monza,Italy,11,5,5,Mexican,Austrian,2,18.0,4427207,Finished,86807.98039215687,1,23.819,51,85.52199999999999,243.853,4.0,1:21.911,1:21.240,1:20.688,3,0,0
882,1112,832,6,14,2023,14,Monza,Italy,55,1,1,Spanish,Italian,3,15.0,4432336,Finished,86908.54901960785,1,25.183,51,85.501,243.912,3.0,1:21.965,1:20.991,1:20.294,3,0,0
883,1112,844,6,14,2023,14,Monza,Italy,16,3,3,Monegasque,Italian,4,12.0,4432520,Finished,86912.1568627451,1,23.931,51,85.58,243.687,5.0,1:21.788,1:20.977,1:20.361,3,0,0
884,1112,847,131,14,2023,14,Monza,Italy,63,4,4,British,German,5,10.0,4444171,Finished,87042.56862745098,1,24.215,51,85.84700000000001,242.929,9.0,1:22.148,1:21.382,1:20.671,3,0,0
885,1112,1,131,14,2023,14,Monza,Italy,44,8,8,British,German,6,8.0,4463822,Finished,87427.88235294117,1,24.255,51,85.582,243.682,6.0,1:21.977,1:21.369,1:20.820,3,0,0
886,1112,848,3,14,2023,14,Monza,Italy,23,6,6,Thai,British,7,6.0,4466249,Finished,87573.50980392157,1,24.538,51,86.389,241.405,16.0,1:21.661,1:21.272,1:20.760,3,0,0
887,1112,846,1,14,2023,14,Monza,Italy,4,9,9,British,British,8,4.0,4466592,Finished,87580.23529411765,1,23.727,51,86.144,242.092,14.0,1:21.995,1:21.581,1:20.979,3,0,0
888,1112,4,117,14,2023,14,Monza,Italy,14,10,10,Spanish,British,9,2.0,4467437,Finished,87596.80392156863,1,24.798,51,86.105,242.201,13.0,1:22.043,1:21.543,1:21.417,3,0,0
889,1112,822,51,14,2023,14,Monza,Italy,77,14,14,Finnish,Swiss,10,1.0,4485199,Finished,87945.07843137255,1,24.658,51,85.988,242.531,12.0,1:22.249,1:21.940,DNQ,2,0,0
890,1112,859,213,14,2023,14,Monza,Italy,30,12,12,New Zealander,Italian,11,0.0,4491781,Finished,88074.13725490196,2,24.2465,51,85.842,242.944,8.0,1:22.112,1:21.758,DNQ,2,0,0
891,1112,857,1,14,2023,14,Monza,Italy,81,7,7,Australian,British,12,0.0,4494217,Finished,88023.86274509804,2,27.966,51,85.072,245.142,1.0,1:22.106,1:21.527,1:20.785,3,0,0
892,1112,858,3,14,2023,14,Monza,Italy,2,15,15,American,British,13,0.0,4499700,Finished,88131.37254901961,1,24.779,51,86.84,240.152,18.0,1:21.930,1:21.944,DNQ,2,0,0
893,1112,855,51,14,2023,14,Monza,Italy,24,16,16,Chinese,Swiss,14,0.0,4501307,Finished,88260.92156862745,2,25.1775,51,85.983,242.545,11.0,1:22.390,DNQ,DNQ,1,0,0
894,1112,842,214,14,2023,14,Monza,Italy,10,17,17,French,French,15,0.0,4503653,Finished,88306.92156862745,2,26.031,51,85.758,243.181,7.0,1:22.545,DNQ,DNQ,1,0,0
895,1112,840,117,14,2023,14,Monza,Italy,18,20,20,Canadian,British,16,0.0,4508409,Finished,88400.17647058824,1,25.667,51,86.617,240.77,17.0,1:22.860,DNQ,DNQ,1,0,0
896,1112,807,210,14,2023,14,Monza,Italy,27,13,13,German,American,17,0.0,-1,+1 Lap,88464.72,2,25.2115,50,85.894,242.796,10.0,1:22.343,1:21.776,DNQ,2,0,0
897,1112,825,210,14,2023,14,Monza,Italy,20,19,19,Danish,American,18,0.0,-1,+1 Lap,88675.34,2,24.7125,50,86.27799999999999,241.716,15.0,1:22.592,DNQ,DNQ,1,0,0
898,1112,839,214,14,2023,14,Monza,Italy,31,18,18,French,French,19,0.0,-1,Steering,89101.97435897436,1,24.249,39,86.963,239.812,19.0,1:22.548,DNQ,DNQ,1,1,0
899,1112,852,213,14,2023,14,Monza,Italy,22,11,11,Japanese,Italian,20,0.0,-1,Engine,90952.71428571428,0,0.0,0,9999.0,0.0,0.0,1:21.852,1:21.594,DNQ,2,1,1
900,1113,832,6,15,2023,15,Marina Bay,Singapore,55,1,1,Spanish,Italian,1,25.0,6397418,Finished,103184.16129032258,1,29.499,62,97.666,182.089,7.0,1:32.339,1:31.439,1:30.984,3,0,0
901,1113,846,1,15,2023,15,Marina Bay,Singapore,4,4,4,British,British,2,18.0,6398230,Finished,103197.25806451614,1,29.485,62,98.046,181.384,8.0,1:32.483,1:31.951,1:31.270,3,0,0
902,1113,1,131,15,2023,15,Marina Bay,Singapore,44,5,5,British,German,3,16.0,6398687,Finished,103204.62903225806,2,33.106,62,95.867,185.507,1.0,1:32.651,1:32.019,1:31.485,3,0,0
903,1113,844,6,15,2023,15,Marina Bay,Singapore,16,3,3,Monegasque,Italian,4,12.0,6418595,Finished,103525.7258064516,1,32.888,62,98.275,180.961,11.0,1:32.406,1:32.012,1:31.063,3,0,0
904,1113,830,9,15,2023,15,Marina Bay,Singapore,33,11,11,Dutch,Austrian,5,10.0,6418859,Finished,103529.98387096774,1,29.698,62,96.575,184.147,4.0,1:32.398,1:32.173,DNQ,2,0,0
905,1113,842,214,15,2023,15,Marina Bay,Singapore,10,12,12,French,French,6,8.0,6435859,Finished,103804.17741935483,1,31.802,62,98.277,180.957,12.0,1:32.452,1:32.274,DNQ,2,0,0
906,1113,857,1,15,2023,15,Marina Bay,Singapore,81,17,17,Australian,British,7,6.0,6438897,Finished,103853.17741935483,1,29.369,62,98.492,180.562,13.0,1:32.902,DNQ,DNQ,1,0,0
907,1113,815,9,15,2023,15,Marina Bay,Singapore,11,13,13,Mexican,Austrian,8,4.0,6456952,Finished,104063.74193548386,1,28.977,62,97.108,183.136,5.0,1:32.099,1:32.310,DNQ,2,0,0
908,1113,859,213,15,2023,15,Marina Bay,Singapore,30,10,10,New Zealander,Italian,9,2.0,6463336,Finished,104247.35483870968,1,32.348,62,99.028,179.585,15.0,1:32.215,1:32.166,1:32.268,3,0,0
909,1113,825,210,15,2023,15,Marina Bay,Singapore,20,6,6,Danish,American,10,1.0,6469534,Finished,104347.32258064517,2,32.2765,62,98.107,181.271,10.0,1:32.242,1:31.892,1:31.575,3,0,0
910,1113,848,3,15,2023,15,Marina Bay,Singapore,23,14,14,Thai,British,11,0.0,6470835,Finished,104368.30645161292,2,29.9625,62,97.342,182.696,6.0,1:32.668,1:33.719,DNQ,2,0,0
911,1113,855,51,15,2023,15,Marina Bay,Singapore,24,0,19,Chinese,Swiss,12,0.0,6481067,Finished,104533.33870967742,2,30.3345,62,99.316,179.064,16.0,1:33.258,DNQ,DNQ,1,0,0
912,1113,807,210,15,2023,15,Marina Bay,Singapore,27,9,9,German,American,13,0.0,6483619,Finished,104574.5,1,35.497,62,99.923,177.977,17.0,1:32.100,1:31.994,1:31.808,3,0,0
913,1113,858,3,15,2023,15,Marina Bay,Singapore,2,18,18,American,British,14,0.0,6484307,Finished,104585.59677419356,2,47.2805,62,98.531,180.491,14.0,1:33.252,DNQ,DNQ,1,0,0
914,1113,4,117,15,2023,15,Marina Bay,Singapore,14,7,7,Spanish,British,15,0.0,6485021,Finished,104597.1129032258,2,41.689,62,96.456,184.374,3.0,1:32.584,1:31.835,1:31.615,3,0,0
915,1113,847,131,15,2023,15,Marina Bay,Singapore,63,2,2,British,German,16,0.0,-1,Accident,103261.18032786885,2,30.0075,61,96.273,184.724,2.0,1:32.331,1:31.743,1:31.056,3,1,0
916,1113,822,51,15,2023,15,Marina Bay,Singapore,77,16,16,Finnish,Swiss,17,0.0,-1,Technical,105515.96078431372,1,30.487,51,98.075,181.33,9.0,1:32.809,DNQ,DNQ,1,1,0
917,1113,839,214,15,2023,15,Marina Bay,Singapore,31,8,8,French,French,18,0.0,-1,Gearbox,104408.04761904762,1,29.755,42,99.93,177.964,18.0,1:32.369,1:32.089,1:31.673,3,1,0
918,1113,852,213,15,2023,15,Marina Bay,Singapore,22,15,15,Japanese,Italian,19,0.0,-1,Collision,99366.60655737705,0,0.0,0,9999.0,0.0,0.0,1:31.991,DNQ,DNQ,1,1,1
919,1113,840,117,15,2023,15,Marina Bay,Singapore,18,0,20,Canadian,British,20,0.0,-1,Withdrew,100002.32786885246,0,0.0,0,9999.0,0.0,0.0,1:33.397,DNQ,DNQ,1,1,1
920,1114,830,9,22,2023,16,Suzuka,Japan,33,1,1,Dutch,Austrian,1,26.0,5458421,Finished,102989.07547169812,2,24.039,53,94.183,221.963,1.0,1:29.878,1:29.964,1:28.877,3,0,0
921,1114,846,1,22,2023,16,Suzuka,Japan,4,3,3,British,British,2,18.0,5477808,Finished,103354.8679245283,2,23.3525,53,95.247,219.484,2.0,1:30.063,1:30.296,1:29.493,3,0,0
922,1114,857,1,22,2023,16,Suzuka,Japan,81,2,2,Australian,British,3,15.0,5494915,Finished,103677.64150943396,2,23.8265,53,96.328,217.021,5.0,1:30.439,1:30.122,1:29.458,3,0,0
923,1114,844,6,22,2023,16,Suzuka,Japan,16,4,4,Monegasque,Italian,4,12.0,5502419,Finished,103819.22641509434,2,23.0615,53,96.362,216.944,6.0,1:30.393,1:29.940,1:29.542,3,0,0
924,1114,1,131,22,2023,16,Suzuka,Japan,44,7,7,British,German,5,10.0,5507797,Finished,103920.69811320756,2,24.236,53,95.611,218.648,3.0,1:30.811,1:30.040,1:29.908,3,0,0
925,1114,832,6,22,2023,16,Suzuka,Japan,55,6,6,Spanish,Italian,6,8.0,5508642,Finished,103936.64150943396,2,23.2245,53,96.187,217.339,4.0,1:30.651,1:30.067,1:29.850,3,0,0
926,1114,847,131,22,2023,16,Suzuka,Japan,63,8,8,British,German,7,6.0,5516080,Finished,104076.98113207548,1,24.034,53,97.653,214.076,11.0,1:30.811,1:30.268,1:30.219,3,0,0
927,1114,4,117,22,2023,16,Suzuka,Japan,14,10,10,Spanish,British,8,4.0,5533146,Finished,104398.98113207548,2,24.19,53,97.203,215.067,8.0,1:30.971,1:30.465,1:30.560,3,0,0
928,1114,839,214,22,2023,16,Suzuka,Japan,31,14,14,French,French,9,2.0,5538099,Finished,104492.43396226416,2,25.4225,53,97.398,214.636,10.0,1:30.960,1:30.586,DNQ,2,0,0
929,1114,842,214,22,2023,16,Suzuka,Japan,10,12,12,French,French,10,1.0,5541576,Finished,104558.03773584904,2,24.5695,53,96.371,216.924,7.0,1:30.843,1:30.509,DNQ,2,0,0
